"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"88663","Tourist Lemc","https://en.wikipedia.org/wiki/Tourist_LeMC","hip hop","cabaret","reggae","folk","","","","","","","","","","electronic","","world","folk","","","","","","","","",""
"88664","Georg Riedel","https://en.wikipedia.org/wiki/Georg_Riedel_(jazz_musician)","jazz","classical music","music for children","","","","","","","","","","","jazz","","","","","","","","","","","",""
"88723","Bill Kaulitz","https://en.wikipedia.org/wiki/Bill_Kaulitz","pop rock","alternative rock","electropop","synth-pop","","","","","","","","","","rock","rock","electronic","electronic","","","","","","","","",""
"88725","Sido","https://en.wikipedia.org/wiki/Sido_(rapper)","german hip hop","hardcore rap","pop rap","","","","","","","","","","","","","hip hop","","","","","","","","","",""
"88872","PVRIS","https://en.wikipedia.org/wiki/Pvris","electropop","synth-pop","alternative rock","pop rock","post-hardcore","","","","","","","","","electronic","electronic","rock","rock","punk","","","","","","","",""
"88905","Shaznay Lewis","https://en.wikipedia.org/wiki/Shaznay_Lewis","pop","r&b","","","","","","","","","","","","pop","electronic","","","","","","","","","","",""
"88966","Lisa Nilsson","https://en.wikipedia.org/wiki/Lisa_Nilsson","pop","jazz","","","","","","","","","","","","pop","jazz","","","","","","","","","","",""
"89045","Hiroshi Kamayatsu","https://en.wikipedia.org/wiki/Hiroshi_Kamayatsu","group sounds","contemporary folk","rock","rock and roll","","","","","","","","","","","","rock","rock","","","","","","","","",""
"89074","Paul Verlaine","https://en.wikipedia.org/wiki/Paul_Verlaine","poetry","short stories","criticism","journalism","non-fiction","","","","","","","","","","","","","","","","","","","","",""
"89129","Douglas Trendle","https://en.wikipedia.org/wiki/Buster_Bloodvessel","ska","two-tone","","","","","","","","","","","","world","world","","","","","","","","","","",""
"89129","Douglas Trendle","https://en.wikipedia.org/wiki/Buster_Bloodvessel","ska","two-tone","","","","","","","","","","","","world","world","","","","","","","","","","",""
"89203","Sandra & Andres","https://en.wikipedia.org/wiki/Sandra_and_Andres","pop music","","","","","","","","","","","","","","","","","","","","","","","","",""
"89215","Lisa Simone","https://en.wikipedia.org/wiki/Lisa_Simone","r&b","neo soul","traditional pop","jazz","folk","acid jazz","broadway theatre","","","","","","","electronic","hip hop","pop","jazz","folk","jazz","","","","","","",""
"89287","Monster Mike Welch","https://en.wikipedia.org/wiki/Monster_Mike_Welch","electric blues","","","","","","","","","","","","","blues / country","","","","","","","","","","","",""
"89497","Moonbootica","https://en.wikipedia.org/wiki/Moonbootica","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89627","Carlos Mendes","https://en.wikipedia.org/wiki/Carlos_Mendes_(singer)","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"89657","Karina","https://en.wikipedia.org/wiki/Karina_(Spanish_singer)","y-y","","","","","","","","","","","","","","","","","","","","","","","","",""
"89750","Uschi Glas","https://en.wikipedia.org/wiki/Uschi_Glas","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89840","Alana Filippi","https://en.wikipedia.org/wiki/Alana_Filippi","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89959","Amir","https://en.wikipedia.org/wiki/Amir_Haddad","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"90011","Charlotte Nilsson","https://en.wikipedia.org/wiki/Charlotte_Perrelli","dansband","disco","pop","schlager","","","","","","","","","","","electronic","pop","pop","","","","","","","","",""
"90106","Sumo Cyco","https://en.wikipedia.org/wiki/Sumo_Cyco","alternative metal","hard rock","punk rock","alternative rock","","","","","","","","","","metal","rock","rock","rock","","","","","","","","",""
"90124","Franck Fernandel","https://en.wikipedia.org/wiki/Franck_Fernandel","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90284","Nadia Cassini","https://en.wikipedia.org/wiki/Nadia_Cassini","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90337","Iiro Rantala","https://en.wikipedia.org/wiki/Iiro_Rantala","jazz","classical","","","","","","","","","","","","jazz","classical","","","","","","","","","","",""
"90361","Mr Hudson","https://en.wikipedia.org/wiki/Mr_Hudson","r&b","pop","rock","new wave","alternative hip hop","","","","","","","","","electronic","pop","rock","electronic","electronic","","","","","","","",""
"90387","Jean Philippe","https://en.wikipedia.org/wiki/Jean_Philippe","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90418","??????  {Arléta}","https://en.wikipedia.org/wiki/Arleta_(musician)","greek new wave","ntekhno","","","","","","","","","","","","","","","","","","","","","","","",""
"90440","Rikard Wolff","https://en.wikipedia.org/wiki/Rikard_Wolff","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90447","Alessia Cara","https://en.wikipedia.org/wiki/Alessia_Cara","pop","r&b","","","","","","","","","","","","pop","electronic","","","","","","","","","","",""
"90468","Ichiko Aoba","https://en.wikipedia.org/wiki/Ichiko_Aoba","folk","","","","","","","","","","","","","folk","","","","","","","","","","","",""
"90529","Mike Burstyn","https://en.wikipedia.org/wiki/Mike_Burstyn","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90619","Tauchen - Prokopetz","https://en.wikipedia.org/wiki/Deutsch-Österreichisches_Feingefühl","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90624","Kobra and The Lotus","https://en.wikipedia.org/wiki/Kobra_and_the_Lotus","heavy metal","hard rock","","","","","","","","","","","","","rock","","","","","","","","","","",""
"90653","Fool Moon","https://en.wikipedia.org/wiki/Fool_Moon_(band)","a cappella","vocal pop","","","","","","","","","","","","other","","","","","","","","","","","",""
"90698","Rachel Platten","https://en.wikipedia.org/wiki/Rachel_Platten","pop","indie pop","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"90746","Bo Winberg","https://en.wikipedia.org/wiki/Bo_Winberg","pop","rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"90908","Jerry Joseph","https://en.wikipedia.org/wiki/Jerry_Joseph","rock","pop","country","americana","","","","","","","","","","rock","pop","","folk","","","","","","","","",""
"90982","Maki Ohguro","https://en.wikipedia.org/wiki/Maki_Ohguro","j-pop","","","","","","","","","","","","","world","","","","","","","","","","","",""
"90992","Maren Kroymann","https://en.wikipedia.org/wiki/Maren_Kroymann","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91199","Cajsa Stina Åkerström","https://en.wikipedia.org/wiki/CajsaStina_Åkerström","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91274","Brita Borg","https://en.wikipedia.org/wiki/Brita_Borg","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91378","Henry Sullivan","https://en.wikipedia.org/wiki/Henry_Sullivan_(composer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91416","Dead By April","https://en.wikipedia.org/wiki/Dead_by_April","metalcore","electronicore","alternative metal","post-hardcore","pop metal","","","","","","","","","metal","electronic","metal","punk","metal","","","","","","","",""
"91525","Los Sirex","https://en.wikipedia.org/wiki/Los_Sírex","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91580","Alessandra Amoroso","https://en.wikipedia.org/wiki/Alessandra_Amoroso","pop","soul","","","","","","","","","","","","pop","r&b & soul","","","","","","","","","","",""
"91674","Sass Jordan","https://en.wikipedia.org/wiki/Sass_Jordan","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"91700","Stoned Jesus","https://en.wikipedia.org/wiki/Stoned_Jesus","stoner metal","stoner rock","doom metal","psychedelic rock","","","","","","","","","","","rock","metal","rock","","","","","","","","",""
"91722","Rival Sons","https://en.wikipedia.org/wiki/Rival_Sons","blues rock","hard rock","classic rock revival","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"91809","Oscar and the Wolf","https://en.wikipedia.org/wiki/Oscar_and_the_Wolf","electropop","dream pop","indie rock","baroque pop","","","","","","","","","","electronic","rock","rock","pop","","","","","","","","",""
"91858","Four Jacks and a Jill","https://en.wikipedia.org/wiki/Four_Jacks_and_a_Jill","folk rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"91864","Thore Skogman","https://en.wikipedia.org/wiki/Thore_Skogman","schlager","classical","","","","","","","","","","","","pop","classical","","","","","","","","","","",""
"91885","Yumi Arai","https://en.wikipedia.org/wiki/Yumi_Matsutoya","pop rock","jazz fusion","folk rock","kaykyoku","city pop","","","","","","","","","rock","jazz","rock","","electronic","","","","","","","",""
"91887","Hi-Fi Set","https://en.wikipedia.org/wiki/Hi-Fi_Set","folk","new music","pops","","","","","","","","","","","folk","","","","","","","","","","","",""
"91893","Jessie Ware","https://en.wikipedia.org/wiki/Jessie_Ware","pop","disco","r&b","electronic","soul","","","","","","","","","pop","electronic","electronic","electronic","r&b & soul","","","","","","","",""
"91902","Violeta Parra","https://en.wikipedia.org/wiki/Violeta_Parra","folk","experimental","nueva cancin","cueca","","","","","","","","","","folk","","","","","","","","","","","",""
"91911","Anna Hanski","https://en.wikipedia.org/wiki/Anna_Hanski","pop","schlager","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"92006","Lolita Pop","https://en.wikipedia.org/wiki/Lolita_Pop","pop rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"92056","Trouble [1]","https://en.wikipedia.org/wiki/Trouble_(band)","doom metal","","","","","","","","","","","","","metal","","","","","","","","","","","",""
"92106","Nana Visitor","https://en.wikipedia.org/wiki/Nana_Visitor","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92144","Darude","https://en.wikipedia.org/wiki/Darude","edm","trance","house","","","","","","","","","","","","","","","","","","","","","","",""
"92155","Andrew McMahon","https://en.wikipedia.org/wiki/Andrew_McMahon","alternative rock","pop punk","indie rock","","","","","","","","","","","rock","punk","rock","","","","","","","","","",""
"92218","The Candymen","https://en.wikipedia.org/wiki/The_Candymen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92259","Ralph Chaplin","https://en.wikipedia.org/wiki/Ralph_Chaplin","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92365","Helge Schneider","https://en.wikipedia.org/wiki/Helge_Schneider","comedy","pop","jazz","free improvisation","spoken word","","","","","","","","","","pop","jazz","jazz","","","","","","","","",""
"92550","Cristina Zavalloni","https://en.wikipedia.org/wiki/Cristina_Zavalloni","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92562","Sun Dial","https://en.wikipedia.org/wiki/Sun_Dial_(band)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92695","David Buskin","https://en.wikipedia.org/wiki/David_Buskin","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92829","Alain Romans","https://en.wikipedia.org/wiki/Alain_Romans","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92848","Al Sherman","https://en.wikipedia.org/wiki/Al_Sherman","tin pan alley","","","","","","","","","","","","","","","","","","","","","","","","",""
"92867","SOAK","https://en.wikipedia.org/wiki/Soak_(singer)","indie folk","dream pop","","","","","","","","","","","","folk","rock","","","","","","","","","","",""
"92872","Nevada Van Der Veer","https://en.wikipedia.org/wiki/Nevada_Van_der_Veer","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92993","Takashi Furuya","https://en.wikipedia.org/wiki/Takashi_Furuya","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93050","The Marvels","https://en.wikipedia.org/wiki/The_Marvels_(band)","reggae","","","","","","","","","","","","","world","","","","","","","","","","","",""
"93155","Connie Talbot","https://en.wikipedia.org/wiki/Connie_Talbot","pop","ballad","prog rock","","","","","","","","","","","pop","","","","","","","","","","","",""
"93178","Jussi Björling","https://en.wikipedia.org/wiki/Jussi_Björling","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93185","Cats On Trees","https://en.wikipedia.org/wiki/Cats_on_Trees","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"93212","Yoshiaki Miyanoue","https://en.wikipedia.org/wiki/Yoshiaki_Miyanoue","jazz","","","","","","","","","","","","","jazz","","","","","","","","","","","",""
"93317","Lars Ekborg","https://en.wikipedia.org/wiki/Lars_Ekborg","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93362","Joseph Santley","https://en.wikipedia.org/wiki/Joseph_Santley","","","","","","","","","","","","","","","","","","","","","","","","","",""
